876803746 178996661 2116194796823  65855 182934587 parentesis_s: 11522186542362966603 
1071543393 267337365 1494839863796  64441 273218786 parentesis_s: 201315678220763499 
764130946 135948905 2669528515640  66543 138939780 parentesis_s: 11522186542406014359 
784078966 143139582 2508837663215  66428 146288652 parentesis_s: 11522186542398823682 
994632931 230338114 1672779168018  65033 235405552 parentesis_s: 5861751110284693950 
1051712071 257533574 1558359940759  64598 263199312 parentesis_s: 5861751110257498490 
876839080 179011088 2099040061324  65854 182949331 parentesis_s: 11522186542362952176 
753146612 132068483 2718781476139  66605 134973989 parentesis_s: 11522186542409894781 
977996709 222697286 1734092118466  65155 227596626 parentesis_s: 5861751110292334778 
774476962 139655211 2605010670941  66484 142727625 parentesis_s: 11522186542402308053 
753546977 132208933 2686693333931  66603 135117529 parentesis_s: 11522186542409754331 
750597803 131176100 2711530245917  66620 134061974 parentesis_s: 17182621974437718364 
717377869 119821868 2967692610590  66801 122457949 parentesis_s: 17182621974449072596 
873304017 177570596 2093000824782  65877 181477149 parentesis_s: 11522186542364392668 
859304009 171922934 2129658426224  65968 175705238 parentesis_s: 11522186542370040330 
748220119 130346358 2788264392692  66633 133213977 parentesis_s: 17182621974438548106 
877756135 179385727 2111364275067  65848 183332212 parentesis_s: 11522186542362577537 
1068724269 265932540 1519153271720  64464 271783055 parentesis_s: 201315678222168324 
984280344 225568142 1712153464102  65109 230530641 parentesis_s: 5861751110289463922 
741582458 128043941 2775803993759  66670 130860907 parentesis_s: 17182621974440850523 
861107340 172645284 2145905632469  65956 176443480 parentesis_s: 11522186542369317980 
1019563829 242029875 1578996892530  64846 247354532 parentesis_s: 5861751110273002189 
961851048 215405001 1750204965479  65272 220143910 parentesis_s: 5861751110299627063 
771588465 138615434 2611425140582  66501 141664973 parentesis_s: 11522186542403347830 
1068316389 265729591 1456160118755  64467 271575641 parentesis_s: 201315678222371273 
988169095 227354038 1734026833712  65081 232355826 parentesis_s: 5861751110287678026 
1026206597 245193946 1583051221363  64795 250588212 parentesis_s: 5861751110269838118 
853679390 169679639 2180554343848  66004 173412591 parentesis_s: 11522186542372283625 
839438016 164065552 2249501553715  66093 167674994 parentesis_s: 11522186542377897712 
769045968 137703423 2612435106528  66515 140732898 parentesis_s: 11522186542404259841 
895745858 186814144 1979763679510  65729 190924055 parentesis_s: 11522186542355149120 
870022874 176238781 2126849411368  65899 180116034 parentesis_s: 11522186542365724483 
1037510726 250625542 1559510661770  64709 256139303 parentesis_s: 5861751110264406522 
729127355 123778986 2876849803338  66738 126502123 parentesis_s: 17182621974445115478 
971256030 219638057 1762727301993  65204 224470094 parentesis_s: 5861751110295394007 
751572515 131517007 2695767407071  66614 134410381 parentesis_s: 11522186542410446257 
989509013 227971022 1680391255079  65071 232986384 parentesis_s: 5861751110287061042 
845642889 166499962 2204071796797  66055 170162961 parentesis_s: 11522186542375463302 
928557739 200751115 1854169475705  65507 205167639 parentesis_s: 5861751110314280949 
1038555241 251130431 1585570260512  64700 256655300 parentesis_s: 5861751110263901633 
1066149734 264652831 1489431664185  64484 270475193 parentesis_s: 201315678223448033 
991380729 228834280 1696288967594  65057 233868634 parentesis_s: 5861751110286197784 
858740542 171697539 2194773184868  65971 175474884 parentesis_s: 11522186542370265725 
1057233238 260244617 1492850126241  64555 265969998 parentesis_s: 5861751110254787447 
952876934 211404275 1806199763024  65336 216055169 parentesis_s: 5861751110303627789 
792641055 146282800 2484957216239  66378 149501021 parentesis_s: 11522186542395680464 
762680668 135433348 2672979883447  66552 138412881 parentesis_s: 11522186542406529916 
802988388 150126952 2426161397998  66316 153429744 parentesis_s: 11522186542391836312 
779540734 141487400 2598596742504  66455 144600122 parentesis_s: 11522186542400475864 
944176418 207561326 1823050589144  65398 212127675 parentesis_s: 5861751110307470738 
857151878 171062848 2188275511930  65982 174826230 parentesis_s: 11522186542370900416 
928213722 200602392 1849943951557  65509 205015644 parentesis_s: 5861751110314429672 
731967796 124745269 2797406336144  66723 127489664 parentesis_s: 17182621974444149195 
828550328 159837223 2301917260682  66161 163353641 parentesis_s: 11522186542382126041 
957817276 213602076 1764738187421  65301 218301321 parentesis_s: 5861751110301429988 
804526821 150702755 2456567394038  66307 154018215 parentesis_s: 11522186542391260509 
887424506 183359313 2047380302066  65785 187393217 parentesis_s: 11522186542358603951 
731689351 124650380 2870240858271  66724 127392688 parentesis_s: 17182621974444244084 
797282864 148001118 2499635038763  66350 151257142 parentesis_s: 11522186542393962146 
770041834 138060288 2593560205693  66510 141097614 parentesis_s: 11522186542403902976 
852257461 169114856 2192889994621  66013 172835382 parentesis_s: 11522186542372848408 
727641117 123274883 2891164335303  66746 125986930 parentesis_s: 17182621974445619581 
785261785 143571773 2507946233300  66421 146730351 parentesis_s: 11522186542398391491 
976719535 222116021 1742304781111  65165 227002573 parentesis_s: 5861751110292916043 
980860426 224003376 1713900043488  65134 228931450 parentesis_s: 5861751110291028688 
1044833425 254175832 1544231338613  64652 259767700 parentesis_s: 5861751110260856232 
757946803 133757329 2722196875703  66578 136699990 parentesis_s: 11522186542408205935 
808904801 152347371 2375169786728  66281 155699013 parentesis_s: 11522186542389615893 
943873103 207427990 1851398567054  65400 211991405 parentesis_s: 5861751110307604074 
824344631 158218683 2353163069671  66187 161699494 parentesis_s: 11522186542383744581 
741883483 128147914 2762215280149  66668 130967168 parentesis_s: 17182621974440746550 
815733372 154930384 2387986065932  66240 158338852 parentesis_s: 11522186542387032880 
751173359 131377348 2755926607607  66616 134267649 parentesis_s: 11522186542410585916 
831148312 160841158 2292391212072  66145 164379663 parentesis_s: 11522186542381122106 
806784015 151549569 2412518151162  66294 154883659 parentesis_s: 11522186542390413695 
858290930 171517795 2187572804261  65974 175291186 parentesis_s: 11522186542370445469 
764685259 136146216 2699065659054  66540 139141432 parentesis_s: 11522186542405817048 
832879289 161511802 2303806424491  66134 165065061 parentesis_s: 11522186542380451462 
735017622 125786965 2829586518527  66706 128554278 parentesis_s: 17182621974443107499 
801026106 149394111 2442916426196  66328 152680781 parentesis_s: 11522186542392569153 
782747939 142654016 2552752479207  66436 145792404 parentesis_s: 11522186542399309248 
768015859 137334773 2613504494695  66521 140356137 parentesis_s: 11522186542404628491 
722253953 121456285 2925412257224  66775 124128323 parentesis_s: 17182621974447438179 
718888146 120326915 2904703366909  66793 122974107 parentesis_s: 17182621974448567549 
970264276 219189740 1779272140964  65211 224011914 parentesis_s: 5861751110295842324 
742645565 128411323 2806366700283  66664 131236372 parentesis_s: 17182621974440483141 
907252266 191644456 1951114951872  65652 195860634 parentesis_s: 11522186542350318808 
895023643 186513020 2049748365929  65734 190616306 parentesis_s: 11522186542355450244 
898810301 188094553 2003688310153  65709 192232633 parentesis_s: 11522186542353868711 
918964084 196624311 1909801579934  65573 200950045 parentesis_s: 11522186542345338953 
766389376 136753701 2633909709237  66530 139762282 parentesis_s: 11522186542405209563 
1044436934 253982960 1510894557176  64655 259570585 parentesis_s: 5861751110261049104 
746980004 129914639 2740893336266  66640 132772761 parentesis_s: 17182621974438979825 
822714176 157593427 2339237591346  66197 161060482 parentesis_s: 11522186542384369837 
927943464 200485594 1883499884296  65511 204896277 parentesis_s: 5861751110314546470 
779789759 141577811 2589129579245  66453 144692522 parentesis_s: 11522186542400385453 
791908207 146012429 2538826892448  66382 149224702 parentesis_s: 11522186542395950835 
888606514 183848090 2035399789599  65777 187892747 parentesis_s: 11522186542358115174 
993339225 229739308 1663688199151  65043 234793572 parentesis_s: 5861751110285292756 
782152213 142436959 2526348412727  66440 145570572 parentesis_s: 11522186542399526305 
823325981 157827900 2305964108040  66193 161300113 parentesis_s: 11522186542384135364 
772473353 138933556 2594616855782  66496 141990094 parentesis_s: 11522186542403029708 
816117724 155076417 2361984086474  66237 158488098 parentesis_s: 11522186542386886847 
721350239 121152533 2915842091510  66780 123817888 parentesis_s: 17182621974447741931 
719205712 120433246 2881283394794  66792 123082777 parentesis_s: 17182621974448461218 
1008000665 236571147 1645745963026  64933 241775712 parentesis_s: 5861751110278460917 
891052579 184861640 2031606706970  65761 188928596 parentesis_s: 11522186542357101624 
822611182 157553971 2378333383851  66198 161020158 parentesis_s: 11522186542384409293 
865881300 174564874 2137255800141  65925 178405301 parentesis_s: 11522186542367398390 
1009079358 237077742 1594863151276  64925 242293452 parentesis_s: 5861751110277954322 
945692620 208228484 1795296777601  65387 212809510 parentesis_s: 5861751110306803580 
936664322 204271649 1888818849847  65450 208765625 parentesis_s: 5861751110310760415 
996328110 231123925 1667455801299  65021 236208651 parentesis_s: 5861751110283908139 
904155601 190338434 1938438200568  65673 194525879 parentesis_s: 11522186542351624830 
807381868 151774259 2434573583164  66290 155113292 parentesis_s: 11522186542390189005 
884887095 182312254 2063923293302  65802 186323123 parentesis_s: 11522186542359651010 
760152318 134536890 2704856209736  66566 137496701 parentesis_s: 11522186542407426374 
953168658 211533738 1797134519524  65334 216187480 parentesis_s: 5861751110303498326 
872489670 177239585 2110023967135  65883 181138855 parentesis_s: 11522186542364723679 
749317404 130728951 2747912360606  66627 133604987 parentesis_s: 17182621974438165513 
1062203637 262697359 1453393798797  64515 268476700 parentesis_s: 201315678225403505 
843334399 165592159 2244889194518  66069 169235186 parentesis_s: 11522186542376371105 
825535182 158676024 2295780682695  66180 162166896 parentesis_s: 11522186542383287240 
722405549 121507276 2970446384278  66774 124180436 parentesis_s: 17182621974447387188 
1060072983 261644536 1524068661114  64532 267400715 parentesis_s: 5861751110253387528 
767861836 137279694 2589717121309  66522 140299847 parentesis_s: 11522186542404683570 
906727263 191422721 1957453529454  65656 195634020 parentesis_s: 11522186542350540543 
1032774263 248342444 1557509885672  64745 253805977 parentesis_s: 5861751110266689620 
736468856 126284169 2805690173481  66698 129062420 parentesis_s: 17182621974442610295 
764644181 136131589 2675716398551  66540 139126483 parentesis_s: 11522186542405831675 
933431199 202863897 1852687584878  65473 207326902 parentesis_s: 5861751110312168167 
920341399 197214142 1914619166371  65563 201552853 parentesis_s: 11522186542344749122 
766856438 136920436 2660528858589  66528 139932685 parentesis_s: 11522186542405042828 
789262636 145038475 2508965869432  66398 148229321 parentesis_s: 11522186542396924789 
843206345 165541875 2220024421582  66070 169183796 parentesis_s: 11522186542376421389 
748854899 130567620 2756198250841  66629 133440107 parentesis_s: 17182621974438326844 
902423063 189609682 1947377412730  65685 193781094 parentesis_s: 11522186542352353582 
861565756 172829151 2157357223483  65953 176631392 parentesis_s: 11522186542369134113 
735787859 126050732 2813887385785  66702 128823848 parentesis_s: 17182621974442843732 
839547755 164108451 2280725636196  66093 167718836 parentesis_s: 11522186542377854813 
808567925 152220504 2408035307919  66283 155569355 parentesis_s: 11522186542389742760 
856571421 170831242 2160251693091  65985 174589529 parentesis_s: 11522186542371132022 
753593655 132225313 2686906542692  66603 135134269 parentesis_s: 11522186542409737951 
857538437 171217175 2140098402586  65979 174983952 parentesis_s: 11522186542370746089 
924752206 199108999 1915195378908  65533 203489396 parentesis_s: 5861751110315923065 
734882283 125740647 2870872113465  66707 128506941 parentesis_s: 17182621974443153817 
868419677 175589866 2134940945928  65909 179452843 parentesis_s: 11522186542366373398 
907623336 191801255 1966748057893  65650 196020882 parentesis_s: 11522186542350162009 
821889714 157277728 2305835594843  66202 160737837 parentesis_s: 11522186542384685536 
815431808 154815854 2408169047928  66241 158221802 parentesis_s: 11522186542387147410 
845014082 166252441 2247078555469  66058 169909994 parentesis_s: 11522186542375710823 
781901039 142345492 2549078035366  66441 145477092 parentesis_s: 11522186542399617772 
998446640 232107865 1647808846789  65005 237214238 parentesis_s: 5861751110282924199 
1028280720 246186097 1600433608784  64780 251602191 parentesis_s: 5861751110268845967 
736407462 126263115 2816299924073  66698 129040903 parentesis_s: 17182621974442631349 
785994172 143839707 2492176123593  66417 147004180 parentesis_s: 11522186542398123557 
1004611695 234983083 1634683568953  64959 240152710 parentesis_s: 5861751110280048981 
867973086 175409316 2139677263423  65912 179268320 parentesis_s: 11522186542366553948 
804557288 150714169 2403404330583  66307 154029880 parentesis_s: 11522186542391249095 
806234873 151343334 2406758502832  66297 154672887 parentesis_s: 11522186542390619930 
1040336481 251992604 1525021475931  64687 257536441 parentesis_s: 5861751110263039460 
1064626732 263897254 1539103704089  64496 269702993 parentesis_s: 201315678224203610 
1029342024 246694544 1574374697119  64771 252121823 parentesis_s: 5861751110268337520 
811678396 153393908 2364516881559  66264 156768573 parentesis_s: 11522186542388569356 
820626550 156794659 2343549084330  66210 160244141 parentesis_s: 11522186542385168605 
894626734 186347633 1988207704677  65737 190447280 parentesis_s: 11522186542355615631 
898106544 187800117 1984452551563  65714 191931719 parentesis_s: 11522186542354163147 
864469688 173996165 2186219349789  65935 177824080 parentesis_s: 11522186542367967099 
865953765 174594093 2131719019593  65925 178435163 parentesis_s: 11522186542367369171 
876153721 178731359 2088424691304  65859 182663448 parentesis_s: 11522186542363231905 
1041721895 252664207 1501284180016  64676 258222819 parentesis_s: 5861751110262367857 
868962845 175809586 2120568405573  65906 179677396 parentesis_s: 11522186542366153678 
965914941 217229051 1742617589706  65243 222008090 parentesis_s: 5861751110297803013 
867051645 175037084 2117452543204  65918 178887899 parentesis_s: 11522186542366926180 
1060316966 261764989 1478313952647  64530 267523818 parentesis_s: 5861751110253267075 
1044006410 253773616 1515831842880  64658 259356635 parentesis_s: 5861751110261258448 
893777052 185993830 1989922059225  65743 190085694 parentesis_s: 11522186542355969434 
867733815 175312620 2126082693502  65914 179169497 parentesis_s: 11522186542366650644 
785511312 143663031 2537247096447  66420 146823617 parentesis_s: 11522186542398300233 
879895224 180261117 2073150145668  65834 184226861 parentesis_s: 11522186542361702147 
908275404 192076947 1978001905017  65645 196302639 parentesis_s: 11522186542349886317 
887955016 183578606 2030721337461  65781 187617335 parentesis_s: 11522186542358384658 
1065806419 264482414 1509683280586  64487 270301027 parentesis_s: 201315678223618450 
738695325 127048879 2823151267917  66686 129843954 parentesis_s: 17182621974441845585 
854955785 170187417 2177144550940  65996 173931540 parentesis_s: 11522186542371775847 
884159974 182012761 2053728905450  65806 186017041 parentesis_s: 11522186542359950503 
717218170 119768526 2963806685543  66802 122403433 parentesis_s: 17182621974449125938 
919150156 196703944 1931029292156  65571 201031430 parentesis_s: 11522186542345259320 
963655225 216213844 1764174628650  65259 220970548 parentesis_s: 5861751110298818220 
776373803 140340133 2567318566438  66473 143427615 parentesis_s: 11522186542401623131 
770654577 138280092 2652592729132  66506 141322254 parentesis_s: 11522186542403683172 
835680271 162599961 2291053965659  66117 166177160 parentesis_s: 11522186542379363303 
869591024 176063866 2123592376169  65901 179937271 parentesis_s: 11522186542365899398 
757970943 133765849 2658790383519  66578 136708697 parentesis_s: 11522186542408197415 
898718469 188056120 2003671648708  65710 192193354 parentesis_s: 11522186542353907144 
889647195 184278965 2044383869696  65770 188333102 parentesis_s: 11522186542357684299 
1033447744 248666442 1578431422762  64740 254137103 parentesis_s: 5861751110266365622 
725652132 122601868 2883704585408  66757 125299109 parentesis_s: 17182621974446292596 
772886015 139082035 2566688656177  66493 142141839 parentesis_s: 11522186542402881229 
842795434 165380570 2234731856204  66072 169018942 parentesis_s: 11522186542376582694 
926459188 199844741 1896749931746  65521 204241325 parentesis_s: 5861751110315187323 
857637270 171256644 2152733296996  65978 175024290 parentesis_s: 11522186542370706620 
721618381 121242620 2935716803813  66779 123909957 parentesis_s: 17182621974447651844 
835563363 162554470 2273525546019  66118 166130668 parentesis_s: 11522186542379408794 
1065545656 264353012 1445990114160  64489 270168778 parentesis_s: 201315678223747852 
888246331 183699080 2052235490336  65779 187740459 parentesis_s: 11522186542358264184 
758937374 134107176 2679895937270  66573 137057533 parentesis_s: 11522186542407856088 
940053244 205752463 1871415811151  65426 210279017 parentesis_s: 5861751110309279601 
730512452 124249710 2848535567566  66731 126983203 parentesis_s: 17182621974444644754 
813675634 154149727 2355907776207  66252 157541020 parentesis_s: 11522186542387813537 
816632150 155271978 2374491262671  66234 158687961 parentesis_s: 11522186542386691286 
855525026 170414119 2172129106690  65992 174163229 parentesis_s: 11522186542371549145 
959214730 214225821 1756088443078  65291 218938789 parentesis_s: 5861751110300806243 
870045651 176248009 2120008094871  65899 180125465 parentesis_s: 11522186542365715255 
817112589 155454730 2317883435074  66231 158874734 parentesis_s: 11522186542386508534 
890895420 184796436 2029054721502  65762 188861957 parentesis_s: 11522186542357166828 
949114999 209738333 1834428703733  65363 214352576 parentesis_s: 5861751110305293731 
753418044 132163695 2681904383589  66604 135071296 parentesis_s: 11522186542409799569 
811408680 153291981 2392781907543  66266 156664404 parentesis_s: 11522186542388671283 
740540367 127684333 2807980245788  66676 130493388 parentesis_s: 17182621974441210131 
732718768 125001369 2898481269723  66718 127751399 parentesis_s: 17182621974443893095 
876576873 178904043 2077635447891  65856 182839931 parentesis_s: 11522186542363059221 
937773270 204755623 1838674791885  65442 209260246 parentesis_s: 5861751110310276441 
756848531 133369979 2674276861945  66585 136304118 parentesis_s: 11522186542408593285 
1000716455 233164388 1636050945063  64988 238294004 parentesis_s: 5861751110281867676 
789682384 145192786 2507791168800  66395 148387027 parentesis_s: 11522186542396770478 
853516014 169614699 2136171322216  66005 173346222 parentesis_s: 11522186542372348565 
1018886278 241708300 1580414268357  64851 247025882 parentesis_s: 5861751110273323764 
753490247 132189028 2704069336907  66603 135097186 parentesis_s: 11522186542409774236 
897136452 187394631 1944701633163  65720 191517312 parentesis_s: 11522186542354568633 
1007044861 236122718 1674182241310  64941 241317417 parentesis_s: 5861751110278909346 
889471987 184206388 2033398369177  65771 188258928 parentesis_s: 11522186542357756876 
908530601 192184898 1915915669212  65644 196412965 parentesis_s: 11522186542349778366 
727898926 123362253 2915618096813  66745 126076222 parentesis_s: 17182621974445532211 
992744721 229464397 1681190838766  65047 234512613 parentesis_s: 5861751110285567667 
781226398 142099960 2542293808279  66445 145226159 parentesis_s: 11522186542399863304 
883582555 181775105 2045254275343  65810 185774157 parentesis_s: 11522186542360188159 
913787590 194415394 1921939317983  65608 198692532 parentesis_s: 11522186542347547870 
770685354 138291137 2636113626076  66506 141333541 parentesis_s: 11522186542403672127 
915828955 195284996 1901797834636  65594 199581265 parentesis_s: 11522186542346678268 
735586170 125981637 2814416109384  66703 128753232 parentesis_s: 17182621974442912827 
945590254 208183407 1857098353019  65388 212763441 parentesis_s: 5861751110306848657 
776888733 140526356 2551284631696  66470 143617935 parentesis_s: 11522186542401436908 
859010063 171805333 2173143979840  65970 175585050 parentesis_s: 11522186542370157931 
1057592694 260421611 1506599056771  64552 266150886 parentesis_s: 5861751110254610453 
1042789486 253182349 1491674865193  64668 258752360 parentesis_s: 5861751110261849715 
744797778 129156683 2782634979620  66652 131998130 parentesis_s: 17182621974439737781 
853313939 169534394 2226401607649  66006 173264150 parentesis_s: 11522186542372428870 
999707572 232694491 1621022100414  64995 237813769 parentesis_s: 5861751110282337573 
908521740 192181149 1928758261395  65644 196409134 parentesis_s: 11522186542349782115 
889652836 184281302 2040916273575  65770 188335490 parentesis_s: 11522186542357681962 
787700689 144464982 2481585055588  66407 147643211 parentesis_s: 11522186542397498282 
726165862 122775523 2890474833046  66754 125476584 parentesis_s: 17182621974446118941 
962190281 215556970 1780089889126  65270 220299223 parentesis_s: 5861751110299475094 
773970887 139472757 2582698362579  66487 142541157 parentesis_s: 11522186542402490507 
922148400 197989324 1932770321802  65551 202345089 parentesis_s: 11522186542343973940 
910668153 193090290 1949740946648  65629 197338276 parentesis_s: 11522186542348872974 
936249373 204090701 1882960651489  65453 208580696 parentesis_s: 5861751110310941363 
751518695 131498172 2728346711439  66615 134391131 parentesis_s: 11522186542410465092 
937881956 204803087 1848690091491  65442 209308754 parentesis_s: 5861751110310228977 
806386188 151400147 2429189545154  66296 154730950 parentesis_s: 11522186542390563117 
790614253 145535659 2483767760408  66390 148737443 parentesis_s: 11522186542396427605 
875065866 178287799 2072197923983  65866 182210130 parentesis_s: 11522186542363675465 
898275609 187870829 2009759418964  65713 192003987 parentesis_s: 11522186542354092435 
927557788 200318975 1880113010675  65513 204725992 parentesis_s: 5861751110314713089 
742388956 128322598 2810847667105  66665 131145695 parentesis_s: 17182621974440571866 
957611530 213510320 1802708986666  65302 218207547 parentesis_s: 5861751110301521744 
962127169 215528693 1778411439921  65270 220270324 parentesis_s: 5861751110299503371 
1038659554 251180880 1491863295461  64700 256706859 parentesis_s: 5861751110263851184 
953292583 211588747 1803659389804  65333 216243699 parentesis_s: 5861751110303443317 
1003419836 234425851 1679673922475  64968 239583219 parentesis_s: 5861751110280606213 
783629412 142975490 2533158436210  66431 146120950 parentesis_s: 11522186542398987774 
865612778 174456620 2143367477012  65927 178294665 parentesis_s: 11522186542367506644 
953909520 211862701 1774612627261  65329 216523680 parentesis_s: 5861751110303169363 
784826096 143412500 2523604624957  66424 146567574 parentesis_s: 11522186542398550764 
750851373 131264744 2734541846529  66618 134152568 parentesis_s: 17182621974437629720 
920080726 197102442 1910092883972  65565 201438695 parentesis_s: 11522186542344860822 
819308790 156291502 2367428952859  66218 159729915 parentesis_s: 11522186542385671762 
783278382 142847426 2563165484347  66433 145990069 parentesis_s: 11522186542399115838 
940192642 205813488 1859996838534  65426 210341384 parentesis_s: 5861751110309218576 
777208273 140641978 2604656670530  66468 143736101 parentesis_s: 11522186542401321286 
792177915 146111903 2494285299495  66381 149326364 parentesis_s: 11522186542395851361 
1044214712 253874893 1538884775726  64657 259460140 parentesis_s: 5861751110261157171 
878621931 179739784 2074872236065  65843 183694059 parentesis_s: 11522186542362223480 
835807884 162649624 2285817384306  66116 166227915 parentesis_s: 11522186542379313640 
782288745 142486691 2528975276102  66439 145621398 parentesis_s: 11522186542399476573 
889683094 184293838 2029108949296  65770 188348302 parentesis_s: 11522186542357669426 
998585197 232172290 1662335613618  65004 237280080 parentesis_s: 5861751110282859774 
812412362 153671448 2347075090106  66260 157052219 parentesis_s: 11522186542388291816 
832761909 161466281 2258803427882  66135 165018539 parentesis_s: 11522186542380496983 
782237630 142468071 2508342338864  66439 145602368 parentesis_s: 11522186542399495193 
1019495926 241997638 1601698633772  64847 247321586 parentesis_s: 5861751110273034426 
872601103 177284862 2093985108154  65882 181185128 parentesis_s: 11522186542364678402 
889816536 184349126 2049318394281  65769 188404806 parentesis_s: 11522186542357614138 
937873800 204799525 1881755192380  65442 209305114 parentesis_s: 5861751110310232539 
849332844 167956175 2199011832649  66031 171651210 parentesis_s: 11522186542374007089 
864646317 174067275 2150060681053  65933 177896755 parentesis_s: 11522186542367895989 
744149981 128932109 2735329528839  66656 131768615 parentesis_s: 17182621974439962355 
842872045 165410638 2286917805402  66072 169049672 parentesis_s: 11522186542376552626 
873718069 177739016 2137012542180  65875 181649274 parentesis_s: 11522186542364224248 
722281461 121465536 2925643866584  66775 124137777 parentesis_s: 17182621974447428928 
907795620 191874077 1956139172271  65649 196095306 parentesis_s: 11522186542350089187 
946382206 208532270 1797805778953  65382 213119979 parentesis_s: 5861751110306499794 
785299739 143585652 2565043606649  66421 146744536 parentesis_s: 11522186542398377612 
822453411 157493542 2352726049098  66199 160958399 parentesis_s: 11522186542384469722 
912627387 193922023 1903467721313  65616 198188307 parentesis_s: 11522186542348041241 
1045688043 254591806 1573609130598  64645 260192825 parentesis_s: 5861751110260440258 
774568034 139688057 2594450920654  66484 142761194 parentesis_s: 11522186542402275207 
724488161 122208868 2922914548934  66763 124897463 parentesis_s: 17182621974446685596 
967655456 218012621 1780426653743  65230 222808898 parentesis_s: 5861751110297019443 
1023834805 244061860 1548353818361  64814 249431220 parentesis_s: 5861751110270970204 
1041239155 252430089 1546460703644  64680 257983550 parentesis_s: 5861751110262601975 
775032429 139855608 2618577781280  66481 142932431 parentesis_s: 11522186542402107656 
955708413 212662520 1786755845202  65316 217341095 parentesis_s: 5861751110302369544 
909253381 192490804 1958827468733  65639 196725601 parentesis_s: 11522186542349472460 
883938922 181921761 2025841331441  65808 185924039 parentesis_s: 11522186542360041503 
1030758896 247374154 1610915149160  64761 252816385 parentesis_s: 5861751110267657910 
925440968 199405705 1853196228418  65528 203792630 parentesis_s: 5861751110315626359 
1005007990 235168510 1661636980657  64956 240342217 parentesis_s: 5861751110279863554 
1069045683 266092520 1502625954095  64461 271946555 parentesis_s: 201315678222008344 
789931772 145284506 2506489280640  66394 148480765 parentesis_s: 11522186542396678758 
838451086 163679994 2264083810234  66100 167280953 parentesis_s: 11522186542378283270 
968949996 218596331 1737778487672  65221 223405450 parentesis_s: 5861751110296435733 
811043216 153153924 2369823941135  66268 156523310 parentesis_s: 11522186542388809340 
806170934 151319330 2369504009908  66297 154648355 parentesis_s: 11522186542390643934 
754153033 132421682 2680319057438  66600 135334958 parentesis_s: 11522186542409541582 
973574238 220687779 1739345220035  65188 225542910 parentesis_s: 5861751110294344285 
991571845 228922516 1629893209514  65056 233958811 parentesis_s: 5861751110286109548 
1007511313 236341507 1598831962147  64937 241541020 parentesis_s: 5861751110278690557 
1027377329 245753716 1614783180765  64786 251160297 parentesis_s: 5861751110269278348 
784793667 143400649 2532488720381  66424 146555463 parentesis_s: 11522186542398562615 
999865908 232768206 1671345700258  64994 237889106 parentesis_s: 5861751110282263858 
903853454 190211242 1956195260413  65675 194395889 parentesis_s: 11522186542351752022 
879326920 180028339 2030579030327  65838 183988962 parentesis_s: 11522186542361934925 
869790298 176144568 2104636763936  65900 180019748 parentesis_s: 11522186542365818696 
744451769 129036706 2746558949454  66654 131875513 parentesis_s: 17182621974439857758 
888711978 183891733 2000890790424  65776 187937351 parentesis_s: 11522186542358071531 
803241711 150221690 2426719343880  66315 153526567 parentesis_s: 11522186542391741574 
800362148 149146553 2437870576084  66332 152427777 parentesis_s: 11522186542392816711 
811437790 153302980 2351557612094  66266 156675645 parentesis_s: 11522186542388660284 
951210558 210665521 1845434725281  65348 215300162 parentesis_s: 5861751110304366543 
785669566 143720923 2544097734711  66419 146882783 parentesis_s: 11522186542398242341 
745982134 129567772 2777440171590  66645 132418262 parentesis_s: 17182621974439326692 
820535511 156759872 2332528504371  66210 160208589 parentesis_s: 11522186542385203392 
840095087 164322498 2258922049761  66089 167937592 parentesis_s: 11522186542377640766 
777714641 140825301 2578344092408  66465 143923457 parentesis_s: 11522186542401137963 
880727292 180602204 2092498614097  65829 184575452 parentesis_s: 11522186542361361060 
732773545 125020059 2843110459325  66718 127770500 parentesis_s: 17182621974443874405 
869531613 176039809 2123715703464  65902 179912684 parentesis_s: 11522186542365923455 
976533606 222031465 1711606217422  65166 226916157 parentesis_s: 5861751110293000599 
1024948764 244593240 1592337689656  64805 249974291 parentesis_s: 5861751110270438824 
790497470 145492667 2521360899248  66391 148693505 parentesis_s: 11522186542396470597 
969971389 219057429 1765294734570  65214 223876692 parentesis_s: 5861751110295974635 
754246670 132454568 2704080458518  66599 135368568 parentesis_s: 11522186542409508696 
963530424 216157845 1748177108977  65260 220913317 parentesis_s: 5861751110298874219 
749330050 130733364 2793866095911  66627 133609497 parentesis_s: 17182621974438161100 
808073900 152034551 2390518159290  66286 155379311 parentesis_s: 11522186542389928713 
758708967 134026467 2713459076666  66574 136975049 parentesis_s: 11522186542407936797 
852669319 169278347 2203305815477  66010 173002470 parentesis_s: 11522186542372684917 
881292363 180834026 2084183230948  65825 184812374 parentesis_s: 11522186542361129238 
770948596 138385625 2606206091170  66504 141430108 parentesis_s: 11522186542403577639 
929624617 201212691 1875469785616  65499 205639370 parentesis_s: 5861751110313819373 
942624179 206879419 1818052771797  65408 211430766 parentesis_s: 5861751110308152645 
941435256 206357878 1845667250511  65417 210897751 parentesis_s: 5861751110308674186 
1024459433 244359748 1603877829524  64809 249735662 parentesis_s: 5861751110270672316 
763829401 135841628 2630201153758  66545 138830143 parentesis_s: 11522186542406121636 
920335646 197211676 1910126341209  65563 201550332 parentesis_s: 11522186542344751588 
